open_time,open,high,low,close,atr,close_smooth,position
2023-02-24 15:00:00,23814.8,23841.6,22010.9,23344.0,,23492.609369584043,0
2023-02-24 16:00:00,23344.0,23350.0,22997.5,23195.5,,23434.70428462528,0
2023-02-24 17:00:00,23195.5,23200.0,23028.5,23072.1,,23386.233000485172,0
2023-02-24 18:00:00,23072.1,23163.2,23022.0,23090.6,,23336.495083043766,0
2023-02-24 19:00:00,23090.6,23187.5,22853.1,23180.2,,23290.072778110036,0
2023-02-24 20:00:00,23180.2,23321.4,23157.0,23214.0,,23241.099385201876,0
2023-02-24 21:00:00,23214.0,23236.3,23067.1,23101.9,,23197.73448563109,0
2023-02-24 22:00:00,23101.9,23162.0,22988.2,23119.0,,23167.694806891905,0
2023-02-24 23:00:00,23119.0,23212.9,23055.5,23193.3,,23141.52028752858,0
2023-02-25 00:00:00,23193.3,23205.6,23115.3,23167.6,,23113.82115629715,0
2023-02-25 01:00:00,23167.6,23207.3,23137.4,23183.1,,23089.754876729232,0
2023-02-25 02:00:00,23183.1,23219.9,23055.6,23089.7,,23070.58240897771,0
2023-02-25 03:00:00,23089.7,23132.2,23054.8,23075.0,,23054.205458726774,0
2023-02-25 04:00:00,23075.0,23127.0,23060.1,23126.0,,23039.220325788934,0
2023-02-25 05:00:00,23126.0,23287.7,23025.1,23040.3,,23026.132011843736,0
2023-02-25 06:00:00,23040.3,23100.5,23040.2,23090.5,,23020.08892535153,0
2023-02-25 07:00:00,23090.5,23124.0,23072.3,23122.9,,23016.99341117623,0
2023-02-25 08:00:00,23122.9,23150.0,23097.3,23100.1,,23019.91241606455,0
2023-02-25 09:00:00,23100.1,23123.1,23019.2,23060.0,,23026.256707277917,0
2023-02-25 10:00:00,23060.0,23066.5,22940.0,22940.0,,23033.230029630045,0
2023-02-25 11:00:00,22940.0,23013.7,22918.9,22984.9,246.455965465033,23038.699777143924,0
2023-02-25 12:00:00,22984.9,23017.4,21100.0,23017.4,251.99006491008743,23037.48069370158,0
2023-02-25 13:00:00,23017.4,23086.2,22995.5,23002.5,256.93031699336944,23033.69581989639,0
2023-02-25 14:00:00,23002.5,24500.0,22217.7,23004.4,266.5717052339441,23027.14236700953,0
2023-02-25 15:00:00,23004.4,23032.9,22971.0,23006.7,275.37547916810223,23012.843632501026,0
2023-02-25 16:00:00,23006.7,23082.8,22998.7,23016.6,279.6206437412013,23008.114318326327,0
2023-02-25 17:00:00,23016.6,23050.0,23005.8,23044.6,283.631615523368,23011.022369158192,0
2023-02-25 18:00:00,23044.6,23050.0,22845.2,22984.8,287.5468816433771,23027.741773179103,0
2023-02-25 19:00:00,22984.8,23017.4,22914.4,22988.2,290.8019260000981,23043.39808321887,0
2023-02-25 20:00:00,22988.2,23000.6,22772.0,22931.5,293.6133368692163,23057.898421773272,0
2023-02-25 21:00:00,22931.5,22964.2,22854.4,22943.8,291.273353396594,23063.96425228077,0
2023-02-25 22:00:00,22943.8,23162.7,22910.1,23129.4,288.8720743876244,23070.933690783106,0
2023-02-25 23:00:00,23129.4,23184.9,23105.5,23156.0,286.503880394007,23081.465659893984,0
2023-02-26 00:00:00,23156.0,23161.0,23080.4,23096.4,284.2405180228764,23087.301838396164,0
2023-02-26 01:00:00,23096.4,23124.0,23072.2,23112.5,281.4600969913953,23096.381475534447,0
2023-02-26 02:00:00,23112.5,23246.2,23061.5,23239.8,278.9840024349994,23104.421997259356,0
2023-02-26 03:00:00,23239.8,23248.4,23186.7,23213.0,276.47197171749974,23115.975550676445,0
2023-02-26 04:00:00,23213.0,23223.0,23158.1,23188.7,273.9152462642797,23127.727324722597,0
2023-02-26 05:00:00,23188.7,23199.0,23130.2,23130.2,271.36436580450857,23136.72545036427,0
2023-02-26 06:00:00,23130.2,24000.0,22679.8,23167.9,271.9998188052949,23152.87915182953,0
2023-02-26 07:00:00,23167.9,23202.5,23139.7,23151.8,272.61390768741194,23170.428919565606,0
2023-02-26 08:00:00,23151.8,23174.0,23115.0,23155.2,272.9484075459586,23185.998902935018,0
2023-02-26 09:00:00,23155.2,24000.0,21100.0,23277.9,280.06409033222303,23204.089861936853,0
2023-02-26 10:00:00,23277.9,23280.0,23213.3,23236.3,286.6943820932148,23223.110956268676,0
2023-02-26 11:00:00,23236.3,23253.3,23199.0,23250.2,292.3426781348755,23249.081921757606,0
2023-02-26 12:00:00,23250.2,23279.9,23126.0,23162.1,297.83190932635284,23273.039030832762,0
2023-02-26 13:00:00,23162.1,23212.5,23137.0,23212.1,303.00415457125274,23304.433638649214,0
2023-02-26 14:00:00,23212.1,23304.4,23180.5,23196.2,307.9927234989265,23332.917427493227,0
2023-02-26 15:00:00,23196.2,23253.0,23180.1,23250.3,312.5582650550256,23348.17643685438,0
2023-02-26 16:00:00,23250.3,23260.0,23164.8,23179.9,316.7269888850917,23357.71516402774,0
2023-02-26 17:00:00,23179.9,23234.0,23142.0,23234.0,320.59775211643534,23366.99887629268,0
2023-02-26 18:00:00,23234.0,23534.7,23225.9,23483.2,320.1966160266928,23375.7719886211,0
2023-02-26 19:00:00,23483.2,23547.0,23375.0,23510.3,320.03529818193937,23389.428921262315,0
2023-02-26 20:00:00,23510.3,23679.8,23468.5,23647.9,314.79147578306333,23406.741533967743,0
2023-02-26 21:00:00,23647.9,23654.1,23553.1,23560.1,310.04204353037323,23430.057949511334,0
2023-02-26 22:00:00,23560.1,23595.5,23326.7,23479.7,306.09424389832174,23457.120362578964,0
2023-02-26 23:00:00,23479.7,23581.8,23458.6,23555.4,302.63753678741307,23475.660276642586,0
2023-02-27 00:00:00,23555.4,23563.2,23462.5,23494.4,299.1881383869486,23487.327101799503,0
2023-02-27 01:00:00,23494.4,23563.5,23433.5,23551.3,296.06233920796586,23499.554741808293,0
2023-02-27 02:00:00,23551.3,23635.0,23522.7,23555.7,292.88743828275545,23509.833957887,0
2023-02-27 03:00:00,23555.7,23634.0,23539.5,23549.4,289.91237094640775,23512.912827508062,0
2023-02-27 04:00:00,23549.4,23554.1,23467.5,23488.4,286.7563525841814,23511.264170325314,0
2023-02-27 05:00:00,23488.4,23505.0,23357.8,23392.5,283.9961111168444,23506.40543841,0
2023-02-27 06:00:00,23392.5,23433.7,23372.8,23403.2,281.3933976552527,23503.210397294253,0
2023-02-27 07:00:00,23403.2,23456.2,23403.2,23418.1,278.9866930972985,23492.96483225123,0
2023-02-27 08:00:00,23418.1,23629.6,22939.0,23363.0,277.960527866786,23486.245698013532,0
2023-02-27 09:00:00,23363.0,23442.0,23350.0,23394.6,277.08513415656387,23481.080394300483,0
2023-02-27 10:00:00,23394.6,23419.9,23357.4,23383.0,276.270962140114,23473.634039427416,0
2023-02-27 11:00:00,23383.0,24000.0,22257.5,23431.1,279.50835455336147,23466.322840503515,0
2023-02-27 12:00:00,23431.1,23440.2,23382.0,23404.0,279.482178922416,23457.599434127318,0
2023-02-27 13:00:00,23404.0,23799.7,23404.0,23709.7,280.2559361097463,23449.279953528596,0
2023-02-27 14:00:00,23709.7,23920.8,22501.2,23796.2,284.2210178228822,23440.365815187182,0
2023-02-27 15:00:00,23796.2,23871.0,23512.1,23558.6,281.8013417584893,23436.269264001294,0
2023-02-27 16:00:00,23558.6,23614.4,23186.0,23395.3,280.422711246181,23428.88151106758,0
2023-02-27 17:00:00,23395.3,24000.0,22192.5,23332.2,283.3255764055999,23430.101193689792,0
2023-02-27 18:00:00,23332.2,24000.0,21100.0,23280.0,292.567233722324,23431.98345236612,0
2023-02-27 19:00:00,23280.0,23355.5,23224.4,23279.3,301.28471479972006,23421.30909411169,0
2023-02-27 20:00:00,23279.3,23327.4,23120.0,23322.4,309.580858104326,23414.95042764201,0
2023-02-27 21:00:00,23322.4,23395.0,23301.1,23385.0,317.3370802297144,23401.74421536124,0
2023-02-27 22:00:00,23385.0,23532.0,23364.5,23477.1,324.7135556292875,23395.524826280554,0
2023-02-27 23:00:00,23477.1,23570.3,23454.6,23491.1,331.6213747824892,23395.00119643517,0
2023-02-28 00:00:00,23491.1,23554.5,23420.5,23423.6,337.61901104264547,23393.241717822282,0
2023-02-28 01:00:00,23423.6,23458.0,23356.9,23433.8,343.02016613652256,23400.118653229445,0
2023-02-28 02:00:00,23433.8,23471.9,23390.0,23440.0,347.7277049517482,23405.727684252783,0
2023-02-28 03:00:00,23440.0,23520.5,23437.2,23463.0,352.0579629357626,23410.14478027646,0
2023-02-28 04:00:00,23463.0,23467.0,23394.0,23416.7,355.6124414315701,23418.68707269763,0
2023-02-28 05:00:00,23416.7,23443.9,23366.0,23374.3,358.8059261900928,23415.423341126978,0
2023-02-28 06:00:00,23374.3,23416.8,23365.5,23392.8,361.65446099322975,23418.102081543373,0
2023-02-28 07:00:00,23392.8,23426.0,23228.1,23232.3,364.4617842877121,23403.44553367266,0
2023-02-28 08:00:00,23232.3,23302.9,23212.2,23264.6,367.0176967381424,23384.552349951096,0
2023-02-28 09:00:00,23264.6,23320.0,23248.4,23274.0,369.3370663576507,23371.817288748203,0
2023-02-28 10:00:00,23274.0,23385.0,23257.8,23362.2,371.587969794922,23365.814635016835,0
2023-02-28 11:00:00,23362.2,23423.0,23333.8,23398.9,373.54017787581336,23359.402158793608,0
2023-02-28 12:00:00,23398.9,23499.5,23391.7,23452.1,375.4651226469293,23347.05167476965,0
2023-02-28 13:00:00,23452.1,23484.0,23373.4,23406.2,377.3901878186806,23349.23085426974,0
2023-02-28 14:00:00,23406.2,23569.9,23328.6,23422.6,378.10620715638,23317.6804897628,0
2023-02-28 15:00:00,23422.6,24000.0,23162.4,23520.0,380.5469466003972,23319.220311102887,0
2023-02-28 16:00:00,23520.0,23672.6,23059.2,23456.6,384.1255699808904,23320.290623483208,0
2023-02-28 17:00:00,23456.6,23557.8,23450.1,23533.4,383.5518039443156,23325.931708146964,0
2023-02-28 18:00:00,23533.4,23552.0,23433.0,23483.3,383.1643914460823,23309.532201832233,0
2023-02-28 19:00:00,23483.3,23672.6,23210.2,23260.7,382.9632580412216,23326.01854503346,0
2023-02-28 20:00:00,23260.7,23347.0,23171.7,23272.4,379.8113259106637,23349.46132805701,0
2023-02-28 21:00:00,23272.4,23276.6,23033.2,23139.7,376.6095658996996,23377.742335700204,0
2023-02-28 22:00:00,23139.7,23239.9,23102.0,23158.5,372.9447089556273,23404.208674256104,0
2023-02-28 23:00:00,23158.5,23199.9,23107.7,23136.4,365.4549793802123,23413.15486132226,0
2023-03-01 00:00:00,23136.4,23216.9,23027.4,23101.3,352.0426091399175,23437.723863392304,0
2023-03-01 01:00:00,23101.3,23284.4,23082.4,23247.1,339.7578812372782,23461.28886845601,0
2023-03-01 02:00:00,23247.1,23335.5,23223.3,23331.6,328.1245385358005,23480.320544411083,0
2023-03-01 03:00:00,23331.6,23499.0,23310.7,23440.3,317.5475661844459,23495.825536019027,0
2023-03-01 04:00:00,23440.3,23828.5,23196.5,23793.0,308.8325775207759,23507.55698773312,0
2023-03-01 05:00:00,23793.0,23826.0,23642.5,23695.1,300.9019801738956,23513.497985071703,0
2023-03-01 06:00:00,23695.1,24000.0,21100.0,23981.1,300.12426322297364,23518.455279591504,0
2023-03-01 07:00:00,23981.1,24000.0,23423.6,23682.1,300.53414595432577,23519.202142800896,0
2023-03-01 08:00:00,23682.1,23682.1,23159.0,23576.9,301.9655691293495,23527.689947445415,0
2023-03-01 09:00:00,23576.9,23800.0,23321.4,23617.0,304.2362274575592,23532.226812452558,0
2023-03-01 10:00:00,23617.0,54300.8,21100.0,23781.8,385.2234869080627,23539.305351038136,0
2023-03-01 11:00:00,23781.8,29000.0,21560.4,23716.0,477.9543875760742,23543.852324898144,0
2023-03-01 12:00:00,23716.0,28400.0,21110.0,23460.8,581.2971668930593,23547.61154486088,0
2023-03-01 13:00:00,23460.8,23737.6,21900.0,23638.5,681.1623407349489,23546.24341435691,0
2023-03-01 14:00:00,23638.5,25500.0,21100.0,22816.5,784.154731117632,23544.992404406512,0
2023-03-01 15:00:00,22816.5,23769.5,22508.5,23710.1,882.6224276291955,23540.354500027363,0
2023-03-01 16:00:00,23710.1,23741.2,23000.0,23650.0,975.5185655136404,23529.35520913427,0
2023-03-01 17:00:00,23650.0,23746.0,23187.4,23680.0,1062.8968439508467,23516.079816230616,0
2023-03-01 18:00:00,23680.0,24200.0,21100.0,22840.0,1151.1581807837715,23487.73541687184,0
2023-03-01 19:00:00,22840.0,23669.0,22200.0,23352.5,1236.3494163617663,23470.36168502584,0
2023-03-01 20:00:00,23352.5,23464.5,22561.2,23416.2,1317.0316763792712,23444.269181736712,0
2023-03-01 21:00:00,23416.2,23588.5,22940.0,23527.0,1391.5003929075356,23432.014714585992,0
2023-03-01 22:00:00,23527.0,23576.4,23109.4,23540.7,1460.3011635679309,23423.21700450999,0
2023-03-01 23:00:00,23540.7,23661.4,23000.2,23108.0,1525.505455032071,23413.165995330266,0
2023-03-02 00:00:00,23108.0,23785.5,23054.5,23509.5,1587.5094427193396,23404.426913699623,0
2023-03-02 01:00:00,23509.5,23640.9,22600.0,23518.6,1646.461876330644,23362.11337280161,0
2023-03-02 02:00:00,23518.6,23539.5,22800.0,23497.1,1702.5467491244342,23336.94403873204,0
2023-03-02 03:00:00,23497.1,23517.7,22800.0,23501.7,1755.754824176283,23357.920078671254,0
2023-03-02 04:00:00,23501.7,23544.2,23283.0,23544.2,1805.4558874206268,23380.52183346492,0
2023-03-02 05:00:00,23544.2,23546.6,22877.6,23451.0,1852.980219984688,23407.22082435916,0
2023-03-02 06:00:00,23451.0,23477.0,22800.0,23440.9,1898.2706645065448,23437.191531872755,0
2023-03-02 07:00:00,23440.9,23449.5,22800.0,23395.8,1941.3915447086592,23449.091727632047,0
2023-03-02 08:00:00,23395.8,23469.8,22900.0,23449.9,1982.5218909491095,23465.313259457063,0
2023-03-02 09:00:00,23449.9,23460.8,22738.5,23336.1,2021.9857796591075,23475.85627905801,0
2023-03-02 10:00:00,23336.1,24055.5,21100.0,23347.0,2064.162931245401,23477.10083080088,0
2023-03-02 11:00:00,23347.0,23423.6,22561.2,23333.0,2104.94385886745,23460.866050850425,0
2023-03-02 12:00:00,23333.0,23434.4,22720.0,23356.4,2137.6077378987247,23434.346604708655,0
2023-03-02 13:00:00,23356.4,24142.0,21100.0,23314.1,2173.808963872893,23408.36887624154,0
2023-03-02 14:00:00,23314.1,23350.0,22500.0,23312.0,2208.2027072251053,23362.591899483286,0
2023-03-02 15:00:00,23312.0,23373.1,22500.0,23275.5,2241.079032541107,23343.700825349028,0
2023-03-02 16:00:00,23275.5,23387.2,22642.5,23284.1,2194.327793235529,23289.369920620164,0
2023-03-02 17:00:00,23284.1,23464.6,21413.5,23266.3,2138.0858008532173,23226.517988306856,0
2023-03-02 18:00:00,23266.3,23427.4,21657.8,23012.5,2072.716977897041,23147.16787488172,0
2023-03-02 19:00:00,23012.5,23499.9,22500.0,23383.8,2010.0229390941277,23100.70562624671,0
2023-03-02 20:00:00,23383.8,23500.2,22500.0,23013.5,1943.712211564816,23036.286683138645,0
2023-03-02 21:00:00,23013.5,23446.5,22500.0,23411.8,1881.389278933481,22967.783931958773,0
2023-03-02 22:00:00,23411.8,23560.7,22265.5,23460.3,1824.8371695770136,22897.629971069753,0
2023-03-02 23:00:00,23460.3,23501.3,23400.0,23465.1,1771.2358084692485,22824.745263237106,0
2023-03-03 00:00:00,23465.1,23475.8,23198.5,23420.9,1714.742386277914,22772.659563069486,0
2023-03-03 01:00:00,23420.9,23423.4,22000.0,22000.0,1662.175701387754,22706.178063521646,0
2023-03-03 02:00:00,22000.0,22404.9,21413.5,21681.5,1613.5736183479232,22645.06985654278,0
2023-03-03 03:00:00,21681.5,22394.5,21681.5,22319.3,1568.5967588302103,22586.950710688303,0
2023-03-03 04:00:00,22319.3,22365.5,21805.7,22070.0,1527.053554793302,22530.991157952576,0
2023-03-03 05:00:00,22070.0,22401.4,21793.3,22338.7,1488.351348285389,22475.368178561588,0
2023-03-03 06:00:00,22338.7,23187.4,22000.0,22368.0,1453.5002984415912,22427.85897418719,0
2023-03-03 07:00:00,22368.0,22379.5,21950.0,22357.5,1419.6829241504602,22383.987024216938,0
2023-03-03 08:00:00,22357.5,22444.6,21128.5,22427.1,1389.6539693186803,22347.734507857484,0
2023-03-03 09:00:00,22427.1,22468.1,22060.8,22368.8,1361.030921020993,22314.907072473972,0
2023-03-03 10:00:00,22368.8,22500.0,21100.0,22355.3,1337.1638423837292,22291.55609741407,0
2023-03-03 11:00:00,22355.3,22368.6,21913.0,22340.0,1314.493481544889,22274.43806312611,0
2023-03-03 12:00:00,22340.0,22371.3,22028.5,22351.0,1292.6467362285464,22266.487780885196,0
2023-03-03 13:00:00,22351.0,22415.5,22079.6,22414.0,1271.6138223360565,22261.17225936523,0
2023-03-03 14:00:00,22414.0,22559.3,21416.3,22379.3,1253.4480381990077,22263.148828796788,0
2023-03-03 15:00:00,22379.3,22391.6,22069.3,22338.2,1235.6274398739145,22268.877542201317,0
2023-03-03 16:00:00,22338.2,22382.0,21854.5,22378.6,1213.2987661535342,22281.936098984726,0
2023-03-03 17:00:00,22378.6,22428.2,22212.3,22411.1,1191.025720065482,22297.292480542463,0
2023-03-03 18:00:00,22411.1,22417.1,22250.0,22309.8,1169.0405193608135,22315.663014031674,0
2023-03-03 19:00:00,22309.8,22396.5,21500.0,22364.0,1143.5173381594343,22344.541164618797,0
2023-03-03 20:00:00,22364.0,22377.1,22222.5,22303.4,1118.1615338111417,22360.469797927522,0
2023-03-03 21:00:00,22303.4,22316.5,22125.4,22240.5,1092.9930544637732,22388.403286362296,0
2023-03-03 22:00:00,22240.5,22339.6,22182.1,22324.8,1068.2242344321346,22399.554964167615,0
2023-03-03 23:00:00,22324.8,22377.0,22278.5,22331.7,1040.5755620414254,22395.635683424214,0
2023-03-04 00:00:00,22331.7,22421.5,21434.4,22368.6,1013.0386972999896,22371.896056540678,0
2023-03-04 01:00:00,22368.6,22386.1,21300.0,22252.6,987.673993422762,22330.461599191025,0
2023-03-04 02:00:00,22252.6,22357.7,22212.9,22342.1,962.0843900601352,22318.662396008604,0
2023-03-04 03:00:00,22342.1,22352.7,22238.8,22350.0,936.3402371388472,22330.57735174656,0
2023-03-04 04:00:00,22350.0,22364.9,22238.8,22343.8,909.6513810042732,22325.546868561498,0
2023-03-04 05:00:00,22343.8,22345.5,21800.1,22326.1,885.9262596980006,22330.694009361036,0
2023-03-04 06:00:00,22326.1,22400.0,22155.4,22361.2,863.8179377391687,22329.262824394013,0
2023-03-04 07:00:00,22361.2,22378.5,22310.0,22329.9,840.0628279599506,22324.542772856523,0
2023-03-04 08:00:00,22329.9,22358.4,22238.8,22341.3,815.9287982801026,22320.608522881765,0
2023-03-04 09:00:00,22341.3,22376.9,22239.5,22351.0,792.1481535448586,22318.842949723483,0
2023-03-04 10:00:00,22351.0,22357.5,22191.1,22333.9,769.129461837568,22318.56821368694,0
2023-03-04 11:00:00,22333.9,22359.3,22242.6,22325.2,746.5849641126423,22320.575912953012,0
2023-03-04 12:00:00,22325.2,22396.4,22292.3,22389.2,723.0715015015019,22324.382961039377,0
2023-03-04 13:00:00,22389.2,22429.0,21599.7,22338.2,702.1894788849459,22328.62743991502,0
2023-03-04 14:00:00,22338.2,22366.7,22155.4,22342.5,680.1685522924168,22328.516548268108,0
2023-03-04 15:00:00,22342.5,22348.6,22297.5,22297.5,658.8724554333352,22328.66493022227,0
2023-03-04 16:00:00,22297.5,22346.4,22297.5,22329.5,635.8806025654806,22330.51729000207,0
2023-03-04 17:00:00,22329.5,22344.0,22297.5,22310.1,613.556978555795,22330.11079449337,0
2023-03-04 18:00:00,22310.1,22331.0,22259.2,22323.7,592.1826623648572,22321.315418004364,0
2023-03-04 19:00:00,22323.7,22326.6,22224.0,22246.0,571.7796080313733,22325.24925559418,0
2023-03-04 20:00:00,22246.0,22263.3,22100.0,22249.0,550.5012952267756,22326.826952927695,0
2023-03-04 21:00:00,22249.0,22250.0,22093.3,22218.2,530.3485771990976,22332.528449841455,0
2023-03-04 22:00:00,22218.2,22361.5,22096.6,22307.9,511.0101014972484,22338.666133835435,0
2023-03-04 23:00:00,22307.9,22353.1,22292.3,22351.9,492.68366068205006,22342.473849728078,0
2023-03-05 00:00:00,22351.9,22429.0,21686.4,22380.0,477.03649039827593,22346.719744698054,0
2023-03-05 01:00:00,22380.0,22623.3,21310.0,22592.0,463.4993560638465,22347.006326548802,0
2023-03-05 02:00:00,22592.0,22609.9,22191.1,22293.3,451.55820825047664,22353.734161593205,0
2023-03-05 03:00:00,22293.3,22438.0,22000.0,22376.8,441.0578573060426,22358.505204671415,0
2023-03-05 04:00:00,22376.8,22463.5,22155.4,22441.1,431.6661033917399,22362.218022195233,0
2023-03-05 05:00:00,22441.1,22444.4,22347.8,22402.5,422.9406657275953,22368.14836726005,0
2023-03-05 06:00:00,22402.5,22424.2,22166.6,22418.1,413.10156851682353,22376.206077104707,0
2023-03-05 07:00:00,22418.1,22418.1,22292.3,22329.4,401.6788350145643,22382.070054024523,0
2023-03-05 08:00:00,22329.4,22393.6,22266.6,22273.0,391.02963047659216,22389.289959297283,0
2023-03-05 09:00:00,22273.0,22398.9,22271.2,22369.2,381.17394089840303,22393.23144583988,0
2023-03-05 10:00:00,22369.2,22437.5,22329.3,22353.0,371.97961039206905,22398.789822478633,0
2023-03-05 11:00:00,22353.0,22421.1,22285.7,22390.1,362.46582730478775,22403.278713579228,0
2023-03-05 12:00:00,22390.1,22433.9,22293.3,22421.3,353.38398127454894,22408.156206093907,0
2023-03-05 13:00:00,22421.3,22484.6,22333.3,22452.9,345.14798162764475,22409.508240235617,0
2023-03-05 14:00:00,22452.9,22482.4,22347.8,22429.4,337.5359821355475,22411.229009506875,0
2023-03-05 15:00:00,22429.4,22467.6,21899.9,22428.5,331.49222087063487,22413.216399452904,0
2023-03-05 16:00:00,22428.5,22455.5,22317.3,22439.8,325.8130140955136,22413.04546948316,0
2023-03-05 17:00:00,22439.8,22453.8,22290.0,22427.5,320.6516079226057,22407.945844422145,0
2023-03-05 18:00:00,22427.5,22575.3,21777.0,22212.9,317.5117308931141,22403.307970982714,0
2023-03-05 19:00:00,22212.9,22446.2,22156.4,22404.2,313.3116068385804,22393.730071143094,0
2023-03-05 20:00:00,22404.2,22423.8,22312.5,22410.1,309.17339646561294,22387.83268309086,0
2023-03-05 21:00:00,22410.1,22735.0,21750.0,22490.0,307.5543440999587,22386.181253237428,0
2023-03-05 22:00:00,22490.0,22490.0,22335.7,22434.1,306.3018907959818,22391.67553155921,0
2023-03-05 23:00:00,22434.1,22456.2,22333.3,22432.1,305.3208032756668,22395.237706409236,0
2023-03-06 00:00:00,22432.1,22470.0,22355.5,22449.3,304.51146015765727,22399.132528440987,0
2023-03-06 01:00:00,22449.3,22481.2,22345.0,22380.1,303.83992730425865,22404.191909656583,0
2023-03-06 02:00:00,22380.1,22402.0,22235.2,22392.1,303.2246944413551,22400.199374609456,0
2023-03-06 03:00:00,22392.1,22500.0,22329.3,22386.6,302.68674013893053,22403.94461974903,0
2023-03-06 04:00:00,22386.6,22395.0,22331.8,22340.0,301.70697304768225,22405.066971813158,0
2023-03-06 05:00:00,22340.0,22371.7,22312.5,22369.1,300.7933798277545,22403.304320000036,0
2023-03-06 06:00:00,22369.1,22446.8,22098.8,22402.0,299.0055193883608,22401.876895075784,0
2023-03-06 07:00:00,22402.0,22425.0,22331.8,22390.1,294.44036312531773,22398.643089148594,0
2023-03-06 08:00:00,22390.1,22446.4,21886.5,22411.1,290.5372418318839,22399.486363351134,0
2023-03-06 09:00:00,22411.1,22418.5,22294.1,22338.0,286.1662482407303,22403.430307239578,0
2023-03-06 10:00:00,22338.0,22409.2,22329.3,22399.0,281.5641351499609,22405.955869901536,0
2023-03-06 11:00:00,22399.0,22399.0,22312.5,22378.0,277.26669683029183,22410.589652310722,0
2023-03-06 12:00:00,22378.0,22410.0,22333.3,22398.4,272.84550411247875,22417.33706057984,0
2023-03-06 13:00:00,22398.4,22475.0,22064.6,22419.7,269.41772994337265,22421.822154770274,0
2023-03-06 14:00:00,22419.7,22470.0,22333.3,22446.2,266.25789204025307,22423.797089649983,0
2023-03-06 15:00:00,22446.2,22584.9,22347.8,22542.9,263.58423304937673,22426.79689842147,0
2023-03-06 16:00:00,22542.9,22579.5,22456.2,22525.7,261.13750209457885,22427.578996857028,0
2023-03-06 17:00:00,22525.7,22530.0,22461.7,22477.1,258.70577574077384,22430.697928203295,0
2023-03-06 18:00:00,22477.1,22536.0,22425.0,22504.2,256.3772679437613,22428.32443717691,0
2023-03-06 19:00:00,22504.2,22508.8,22341.1,22391.3,254.25412975769032,22437.459772596114,0
2023-03-06 20:00:00,22391.3,22456.2,21860.0,22346.2,253.38169192704228,22441.11721723612,0
2023-03-06 21:00:00,22346.2,22421.5,22312.5,22366.6,251.4794282112395,22446.81814272902,0
2023-03-06 22:00:00,22366.6,22600.0,21310.0,22437.7,252.45542143883048,22451.03186796238,0
2023-03-06 23:00:00,22437.7,22444.5,22337.5,22407.7,253.22646277255728,22457.13564487285,0
2023-03-07 00:00:00,22407.7,22423.1,22368.7,22411.4,252.1712392272017,22462.423811974553,0
2023-03-07 01:00:00,22411.4,22508.5,22335.7,22448.1,250.9128173635132,22459.86948795658,0
2023-03-07 02:00:00,22448.1,22506.0,22411.7,22497.9,249.7038065908792,22456.32288479488,0
2023-03-07 03:00:00,22497.9,22527.2,22425.0,22454.6,246.47924894639263,22449.860029078245,0
2023-03-07 04:00:00,22454.6,22472.5,22400.0,22444.7,243.2902549477965,22441.088685277373,0
2023-03-07 05:00:00,22444.7,22474.6,22411.7,22445.8,240.18618909675052,22425.156130287574,0
2023-03-07 06:00:00,22445.8,22458.3,22400.0,22436.2,237.1700327155847,22415.37275117875,0
